listing_id,make,model,year,mileage_km,fuel,transmission,engine_l,body_type,color,city,price_eur,first_registration,seller_type,condition,listed_at
car-000733,Kia,Niro,2008,307369,hybrid,manual,2.6,coupe,brown,Bucharest,11791,2008-06-05,private,certified_used,2026-01-18T00:00:00Z
car-000734,BMW,X3,2024,266824,diesel,automatic,3.3,coupe,green,Constanta,17771,2024-03-21,dealer,certified_used,2026-02-11T23:00:00Z
car-000735,Kia,Rio,2022,76420,hybrid,automatic,3.3,hatchback,brown,Timisoara,27785,2022-08-20,dealer,certified_used,2026-01-09T22:00:00Z
car-000736,Ford,Puma,2019,309442,lpg,automatic,1.2,hatchback,silver,Cluj-Napoca,14392,2019-11-04,private,certified_used,2026-01-21T07:00:00Z
car-000737,Mercedes-Benz,C180,2013,204370,electric,manual,0.0,suv,white,Bucharest,18736,2013-12-03,private,certified_used,2026-02-08T20:00:00Z
car-000738,Toyota,Yaris,2018,59445,electric,automatic,0.0,coupe,blue,Cluj-Napoca,22960,2018-08-15,private,used,2026-01-13T23:00:00Z
car-000739,BMW,520,2024,103818,petrol,manual,2.6,hatchback,blue,Bucharest,28335,2024-03-01,private,certified_used,2026-02-06T17:00:00Z
car-000740,Volkswagen,Polo,2013,279905,electric,manual,0.0,coupe,brown,Constanta,14683,2013-06-20,dealer,used,2026-01-29T13:00:00Z
car-000741,Skoda,Octavia,2010,69685,lpg,automatic,1.3,wagon,blue,Bucharest,14027,2010-09-11,dealer,used,2026-02-22T09:00:00Z
car-000742,Audi,Q3,2019,38626,diesel,automatic,1.2,coupe,blue,Constanta,24833,2019-10-17,private,certified_used,2026-02-09T01:00:00Z
car-000743,Hyundai,i20,2023,140915,petrol,manual,1.8,suv,blue,Iasi,28074,2023-01-05,dealer,certified_used,2026-03-01T21:00:00Z
car-000744,Toyota,Yaris,2023,41226,lpg,manual,1.9,hatchback,green,Constanta,26856,2023-10-03,private,used,2026-01-18T23:00:00Z
car-000745,Toyota,Corolla,2009,263359,lpg,manual,2.6,wagon,brown,Iasi,11681,2009-04-01,dealer,used,2026-02-19T06:00:00Z
car-000746,Hyundai,Elantra,2020,12486,lpg,automatic,1.1,wagon,silver,Timisoara,23845,2020-07-18,dealer,used,2026-01-29T03:00:00Z
car-000747,Kia,Rio,2019,104526,hybrid,automatic,3.3,sedan,blue,Bucharest,22021,2019-01-08,private,used,2026-02-21T00:00:00Z
car-000748,Mercedes-Benz,C180,2010,32703,diesel,automatic,1.5,hatchback,gray,Iasi,14034,2010-11-08,private,used,2026-02-08T12:00:00Z
car-000749,Renault,Clio,2010,43044,hybrid,manual,2.2,suv,blue,Timisoara,14941,2010-05-12,private,used,2026-02-03T08:00:00Z
car-000750,Ford,Puma,2024,57724,petrol,automatic,3.3,coupe,brown,Iasi,22342,2024-04-05,dealer,certified_used,2026-02-17T17:00:00Z
car-000751,Mercedes-Benz,C180,2019,77428,petrol,manual,2.7,wagon,white,Bucharest,21287,2019-01-09,private,certified_used,2026-01-20T02:00:00Z
car-000752,Toyota,Camry,2020,262709,petrol,automatic,2.0,hatchback,blue,Cluj-Napoca,16965,2020-03-22,private,used,2026-02-12T09:00:00Z
car-000753,Toyota,Auris,2019,16627,lpg,automatic,3.3,suv,blue,Bucharest,19993,2019-12-27,private,certified_used,2026-02-20T23:00:00Z
car-000754,Toyota,Corolla,2025,206481,hybrid,automatic,2.1,coupe,red,Cluj-Napoca,24372,2025-07-15,dealer,used,2026-02-28T00:00:00Z
car-000755,Audi,A6,2010,134036,lpg,automatic,1.8,wagon,black,Constanta,11346,2010-06-09,private,used,2026-01-08T09:00:00Z
car-000756,Kia,Rio,2016,96734,electric,automatic,0.0,hatchback,brown,Bucharest,28015,2016-06-16,dealer,certified_used,2026-01-04T18:00:00Z
car-000757,Volkswagen,Polo,2025,167640,petrol,automatic,1.4,suv,red,Timisoara,23642,2025-04-21,dealer,used,2026-02-25T19:00:00Z
car-000758,Toyota,Yaris,2011,23186,diesel,automatic,2.4,hatchback,blue,Bucharest,17796,2011-12-09,private,used,2026-02-13T11:00:00Z
car-000759,Hyundai,i20,2015,186359,petrol,manual,2.3,hatchback,white,Cluj-Napoca,12216,2015-06-19,private,certified_used,2026-01-05T20:00:00Z
car-000760,Skoda,Superb,2012,15947,hybrid,automatic,1.8,wagon,gray,Timisoara,18620,2012-05-20,dealer,used,2026-01-24T01:00:00Z
car-000761,Audi,A4,2008,58696,lpg,manual,3.0,coupe,gray,Cluj-Napoca,10403,2008-10-02,dealer,certified_used,2026-02-18T20:00:00Z
car-000762,Volkswagen,Golf,2015,299433,lpg,automatic,2.3,hatchback,black,Constanta,13975,2015-11-17,private,certified_used,2026-01-18T06:00:00Z
car-000763,Kia,Rio,2015,175325,diesel,automatic,1.6,suv,white,Brasov,15574,2015-08-24,private,certified_used,2026-01-06T11:00:00Z
car-000764,Hyundai,Elantra,2010,192947,electric,manual,0.0,wagon,blue,Constanta,15880,2010-03-18,dealer,certified_used,2026-02-13T18:00:00Z
car-000765,BMW,118,2016,153410,hybrid,automatic,1.3,wagon,green,Constanta,15715,2016-10-16,dealer,used,2026-02-26T14:00:00Z
car-000766,Toyota,Yaris,2011,222480,hybrid,automatic,2.9,sedan,black,Timisoara,8156,2011-12-06,dealer,used,2026-02-02T16:00:00Z
car-000767,Skoda,Kodiaq,2019,69822,electric,manual,0.0,hatchback,gray,Iasi,27556,2019-10-20,dealer,used,2026-01-05T23:00:00Z
car-000768,Ford,Kuga,2021,238800,electric,automatic,0.0,sedan,silver,Brasov,25273,2021-10-27,dealer,used,2026-02-27T00:00:00Z
car-000769,Kia,Stonic,2019,240778,electric,automatic,0.0,coupe,red,Bucharest,19101,2019-05-16,private,used,2026-02-06T16:00:00Z
car-000770,Hyundai,Elantra,2024,226708,hybrid,automatic,2.0,sedan,silver,Bucharest,22694,2024-12-24,dealer,certified_used,2026-02-03T08:00:00Z
car-000771,Kia,Stonic,2018,55149,hybrid,automatic,1.4,suv,red,Timisoara,19895,2018-04-06,private,certified_used,2026-02-08T03:00:00Z
car-000772,Mercedes-Benz,A180,2012,53319,diesel,manual,1.1,hatchback,blue,Bucharest,14900,2012-01-12,dealer,certified_used,2026-02-06T13:00:00Z
car-000773,Renault,Talisman,2012,240947,hybrid,manual,2.8,hatchback,brown,Timisoara,11952,2012-05-03,dealer,certified_used,2026-02-16T21:00:00Z
car-000774,Volkswagen,Polo,2010,119623,petrol,automatic,1.4,suv,red,Timisoara,14266,2010-12-17,dealer,certified_used,2026-02-27T01:00:00Z
car-000775,Skoda,Octavia,2024,169475,diesel,manual,3.4,hatchback,blue,Cluj-Napoca,26503,2024-07-28,dealer,used,2026-01-17T15:00:00Z
car-000776,BMW,520,2013,263427,hybrid,manual,1.5,hatchback,blue,Bucharest,12285,2013-02-16,dealer,used,2026-01-03T13:00:00Z
car-000777,Audi,Q5,2020,309131,diesel,automatic,2.2,sedan,red,Cluj-Napoca,20214,2020-05-22,private,certified_used,2026-02-20T20:00:00Z
car-000778,Skoda,Rapid,2019,287905,electric,automatic,0.0,hatchback,red,Timisoara,25140,2019-08-11,dealer,certified_used,2026-01-08T05:00:00Z
car-000779,Renault,Captur,2011,185231,electric,manual,0.0,wagon,brown,Constanta,13375,2011-11-08,dealer,certified_used,2026-01-18T16:00:00Z
car-000780,Mercedes-Benz,GLA200,2009,297784,hybrid,automatic,2.7,wagon,green,Timisoara,9346,2009-07-09,dealer,certified_used,2026-02-01T23:00:00Z
car-000781,Mercedes-Benz,A180,2009,164748,electric,automatic,0.0,sedan,blue,Brasov,11378,2009-10-20,private,used,2026-02-08T17:00:00Z
car-000782,Toyota,Corolla,2020,50318,hybrid,automatic,2.9,coupe,white,Brasov,18503,2020-09-07,private,used,2026-01-11T17:00:00Z
car-000783,Skoda,Fabia,2017,87622,hybrid,automatic,2.0,coupe,blue,Bucharest,15695,2017-01-25,dealer,certified_used,2026-02-20T15:00:00Z
car-000784,Toyota,Yaris,2017,161055,petrol,manual,2.6,sedan,black,Iasi,21543,2017-02-27,private,certified_used,2026-01-09T23:00:00Z
car-000785,Audi,A3,2010,41739,lpg,automatic,1.1,coupe,silver,Bucharest,15128,2010-10-26,private,used,2026-02-23T19:00:00Z
car-000786,Audi,A6,2021,271621,petrol,automatic,1.7,sedan,white,Iasi,21552,2021-11-19,private,certified_used,2026-01-19T13:00:00Z
car-000787,Volkswagen,Passat,2021,297123,hybrid,automatic,1.7,coupe,blue,Timisoara,15312,2021-08-24,private,certified_used,2026-02-18T17:00:00Z
car-000788,Volkswagen,Tiguan,2015,305975,petrol,automatic,2.9,wagon,gray,Timisoara,14570,2015-02-21,private,certified_used,2026-01-10T20:00:00Z
car-000789,Volkswagen,Golf,2025,91738,diesel,automatic,2.5,hatchback,silver,Timisoara,27650,2025-08-17,dealer,used,2026-02-19T15:00:00Z
car-000790,Audi,Q3,2017,180140,diesel,manual,1.8,coupe,green,Bucharest,14076,2017-12-07,private,certified_used,2026-01-21T20:00:00Z
car-000791,Mercedes-Benz,A180,2022,256229,lpg,manual,3.3,wagon,white,Timisoara,16753,2022-01-06,dealer,used,2026-01-13T14:00:00Z
car-000792,Volkswagen,Golf,2021,262619,diesel,automatic,1.3,coupe,green,Timisoara,15260,2021-05-04,private,certified_used,2026-02-16T21:00:00Z
car-000793,Audi,Q5,2018,197842,lpg,manual,1.4,coupe,blue,Constanta,19278,2018-12-12,private,certified_used,2026-01-30T06:00:00Z
car-000794,Ford,Fiesta,2013,277925,electric,manual,0.0,sedan,silver,Timisoara,12348,2013-01-10,dealer,used,2026-02-14T03:00:00Z
car-000795,Hyundai,Kona,2018,52657,petrol,automatic,2.5,hatchback,gray,Brasov,20880,2018-04-12,dealer,used,2026-01-18T09:00:00Z
car-000796,Skoda,Rapid,2017,195557,lpg,automatic,3.3,coupe,blue,Bucharest,16203,2017-03-04,dealer,certified_used,2026-01-12T08:00:00Z
car-000797,Kia,Ceed,2012,276844,lpg,automatic,1.8,coupe,red,Brasov,14429,2012-10-22,private,used,2026-01-11T00:00:00Z
car-000798,Mercedes-Benz,E220,2010,79803,diesel,manual,2.2,hatchback,gray,Bucharest,16439,2010-01-05,private,certified_used,2026-02-12T15:00:00Z
car-000799,Ford,Mondeo,2024,64497,diesel,automatic,1.9,wagon,brown,Iasi,24253,2024-09-11,dealer,used,2026-01-11T20:00:00Z
car-000800,Audi,A4,2021,296856,electric,automatic,0.0,suv,white,Constanta,26370,2021-07-21,private,used,2026-01-02T11:00:00Z
car-000801,Renault,Captur,2021,115082,lpg,manual,2.0,sedan,black,Cluj-Napoca,22621,2021-06-17,dealer,used,2026-02-07T09:00:00Z
car-000802,Ford,Focus,2019,136043,lpg,manual,2.5,hatchback,red,Brasov,21121,2019-07-02,private,certified_used,2026-02-10T01:00:00Z
car-000803,Kia,Ceed,2023,241278,electric,manual,0.0,coupe,white,Bucharest,23826,2023-01-20,dealer,used,2026-02-25T04:00:00Z
car-000804,Volkswagen,Tiguan,2011,32385,electric,manual,0.0,coupe,red,Cluj-Napoca,19207,2011-10-24,dealer,certified_used,2026-02-23T21:00:00Z
car-000805,Ford,Fiesta,2019,273711,petrol,automatic,2.0,hatchback,white,Cluj-Napoca,19166,2019-09-05,private,used,2026-01-12T14:00:00Z
car-000806,Toyota,Camry,2014,268009,electric,manual,0.0,hatchback,red,Iasi,17291,2014-06-04,private,certified_used,2026-02-06T22:00:00Z
car-000807,Volkswagen,Touran,2022,49222,petrol,manual,1.5,hatchback,silver,Iasi,24742,2022-11-01,dealer,used,2026-01-14T20:00:00Z
car-000808,Ford,Kuga,2010,132358,hybrid,manual,2.9,sedan,red,Bucharest,12207,2010-12-10,dealer,certified_used,2026-01-09T18:00:00Z
car-000809,Ford,Kuga,2015,101694,hybrid,manual,1.4,suv,red,Brasov,17201,2015-05-03,private,certified_used,2026-02-07T11:00:00Z
car-000810,Ford,Puma,2022,92377,petrol,automatic,1.4,coupe,blue,Brasov,23454,2022-06-21,private,used,2026-01-22T22:00:00Z
car-000811,Hyundai,Elantra,2016,50583,lpg,manual,1.6,wagon,red,Bucharest,22052,2016-02-17,dealer,certified_used,2026-01-09T14:00:00Z
car-000812,Kia,Rio,2019,298577,electric,manual,0.0,hatchback,gray,Bucharest,18500,2019-07-16,private,certified_used,2026-02-11T03:00:00Z
car-000813,BMW,X3,2017,88325,electric,manual,0.0,wagon,brown,Constanta,25147,2017-12-14,private,certified_used,2026-02-23T07:00:00Z
car-000814,Audi,A6,2018,255999,electric,automatic,0.0,sedan,white,Timisoara,19787,2018-05-19,private,used,2026-01-11T16:00:00Z
car-000815,BMW,X3,2024,107051,lpg,manual,1.3,suv,black,Bucharest,24233,2024-03-26,private,certified_used,2026-01-26T05:00:00Z
car-000816,Renault,Clio,2012,108070,diesel,automatic,1.8,sedan,blue,Cluj-Napoca,14476,2012-02-24,dealer,used,2026-02-13T17:00:00Z
car-000817,Ford,Focus,2023,86534,hybrid,manual,2.2,wagon,blue,Timisoara,26275,2023-07-27,private,used,2026-02-18T03:00:00Z
car-000818,Skoda,Fabia,2018,73006,electric,automatic,0.0,wagon,green,Constanta,21108,2018-06-16,dealer,used,2026-02-26T19:00:00Z
car-000819,BMW,X1,2019,192939,hybrid,manual,2.5,wagon,white,Brasov,15267,2019-03-16,dealer,used,2026-01-14T09:00:00Z
car-000820,Skoda,Octavia,2018,204361,diesel,automatic,1.4,suv,green,Brasov,18421,2018-08-02,private,certified_used,2026-01-12T05:00:00Z
car-000821,Skoda,Rapid,2011,246753,petrol,automatic,2.7,hatchback,green,Bucharest,9053,2011-06-05,private,certified_used,2026-01-01T15:00:00Z
car-000822,Skoda,Kodiaq,2009,161835,electric,automatic,0.0,hatchback,brown,Constanta,14067,2009-08-23,private,certified_used,2026-01-08T05:00:00Z
car-000823,Skoda,Rapid,2020,44947,diesel,manual,1.8,coupe,red,Cluj-Napoca,22318,2020-10-24,private,certified_used,2026-01-04T14:00:00Z
car-000824,Audi,A3,2011,259702,electric,automatic,0.0,coupe,gray,Iasi,13486,2011-06-22,private,used,2026-02-04T08:00:00Z
car-000825,BMW,X3,2019,221659,petrol,automatic,1.8,hatchback,white,Iasi,18556,2019-01-18,private,used,2026-01-12T02:00:00Z
car-000826,Hyundai,i20,2012,78835,electric,automatic,0.0,suv,brown,Brasov,19945,2012-04-27,private,used,2026-01-05T10:00:00Z
car-000827,Ford,Focus,2012,56017,electric,manual,0.0,suv,green,Timisoara,13853,2012-03-24,private,used,2026-02-23T13:00:00Z
car-000828,Volkswagen,Passat,2016,161964,lpg,manual,2.7,hatchback,gray,Constanta,18374,2016-04-25,private,certified_used,2026-02-17T22:00:00Z
car-000829,BMW,X3,2024,26982,lpg,automatic,3.3,suv,red,Bucharest,25035,2024-04-01,private,used,2026-01-18T08:00:00Z
car-000830,Renault,Talisman,2018,53933,diesel,manual,1.0,suv,blue,Bucharest,21308,2018-05-24,private,certified_used,2026-02-10T19:00:00Z
car-000831,Ford,Puma,2020,252352,lpg,manual,1.9,suv,gray,Timisoara,15474,2020-08-28,private,used,2026-02-04T22:00:00Z
car-000832,BMW,520,2016,214255,petrol,manual,2.6,coupe,gray,Bucharest,12960,2016-12-17,private,certified_used,2026-01-19T10:00:00Z
car-000833,Renault,Kadjar,2008,84736,lpg,manual,2.6,coupe,green,Timisoara,13566,2008-01-25,private,certified_used,2026-01-16T12:00:00Z
car-000834,Hyundai,i30,2020,67746,petrol,automatic,1.5,hatchback,red,Cluj-Napoca,25185,2020-03-25,private,certified_used,2026-01-23T06:00:00Z
car-000835,Skoda,Rapid,2016,170459,hybrid,manual,2.7,suv,green,Cluj-Napoca,21537,2016-07-16,private,certified_used,2026-02-22T14:00:00Z
car-000836,BMW,X1,2020,154208,petrol,automatic,2.9,sedan,white,Timisoara,22852,2020-11-14,private,certified_used,2026-01-13T20:00:00Z
car-000837,Toyota,Auris,2015,75651,lpg,manual,2.5,wagon,black,Iasi,18595,2015-04-06,private,used,2026-01-24T00:00:00Z
car-000838,Kia,Niro,2025,271087,diesel,manual,2.1,sedan,silver,Timisoara,24221,2025-12-07,private,used,2026-01-19T02:00:00Z
car-000839,Toyota,Yaris,2022,243749,diesel,automatic,3.5,sedan,brown,Constanta,20123,2022-02-26,private,used,2026-01-16T14:00:00Z
car-000840,Volkswagen,Golf,2009,216042,lpg,automatic,3.2,hatchback,green,Iasi,12348,2009-12-18,dealer,used,2026-01-29T15:00:00Z
car-000841,Toyota,Camry,2020,23922,hybrid,automatic,2.8,coupe,brown,Timisoara,24550,2020-02-04,dealer,certified_used,2026-02-18T18:00:00Z
car-000842,Volkswagen,Passat,2019,219474,hybrid,manual,3.3,wagon,blue,Iasi,14396,2019-06-21,dealer,certified_used,2026-02-27T22:00:00Z
car-000843,Renault,Megane,2016,182538,hybrid,automatic,1.8,wagon,red,Constanta,13404,2016-10-02,dealer,used,2026-02-03T09:00:00Z
car-000844,Toyota,Yaris,2019,298456,hybrid,automatic,1.8,sedan,red,Timisoara,18432,2019-08-22,private,used,2026-02-17T22:00:00Z
car-000845,BMW,X1,2017,204445,hybrid,manual,1.1,sedan,red,Cluj-Napoca,16148,2017-01-09,private,certified_used,2026-01-31T19:00:00Z
car-000846,BMW,X3,2012,310828,lpg,automatic,2.3,wagon,brown,Brasov,9828,2012-09-16,dealer,certified_used,2026-02-27T12:00:00Z
car-000847,Toyota,Corolla,2018,120873,hybrid,manual,1.6,suv,white,Brasov,17913,2018-06-16,private,used,2026-02-23T23:00:00Z
car-000848,Hyundai,i30,2014,193610,petrol,automatic,2.6,suv,white,Iasi,13785,2014-09-28,dealer,used,2026-01-29T18:00:00Z
car-000849,Hyundai,i30,2015,137255,diesel,manual,1.6,wagon,silver,Bucharest,18590,2015-05-18,private,used,2026-02-17T06:00:00Z
car-000850,Volkswagen,Passat,2024,161733,petrol,manual,1.6,coupe,brown,Timisoara,22505,2024-09-26,dealer,certified_used,2026-02-20T20:00:00Z
car-000851,Volkswagen,Passat,2023,64030,electric,manual,0.0,hatchback,blue,Constanta,30988,2023-05-19,dealer,certified_used,2026-02-25T03:00:00Z
car-000852,Renault,Megane,2022,3259,hybrid,automatic,2.5,wagon,silver,Iasi,24055,2022-08-17,private,certified_used,2026-01-17T17:00:00Z
car-000853,Mercedes-Benz,A180,2016,297264,lpg,automatic,2.6,hatchback,silver,Timisoara,11642,2016-06-17,private,certified_used,2026-01-11T05:00:00Z
car-000854,Volkswagen,Tiguan,2017,52580,electric,automatic,0.0,coupe,silver,Cluj-Napoca,27223,2017-02-25,dealer,used,2026-01-20T16:00:00Z
car-000855,Audi,A6,2024,250398,petrol,automatic,3.3,sedan,silver,Iasi,18384,2024-04-25,private,used,2026-02-24T05:00:00Z
car-000856,Kia,Sportage,2018,273777,electric,automatic,0.0,suv,blue,Iasi,20165,2018-05-12,dealer,certified_used,2026-01-22T23:00:00Z
car-000857,Ford,Mondeo,2022,164489,electric,automatic,0.0,hatchback,green,Bucharest,34793,2022-07-12,dealer,certified_used,2026-02-19T08:00:00Z
car-000858,Toyota,Yaris,2014,137180,hybrid,automatic,1.1,wagon,green,Iasi,17271,2014-09-24,dealer,used,2026-02-09T16:00:00Z
car-000859,Renault,Captur,2011,42021,diesel,manual,1.8,wagon,brown,Bucharest,16399,2011-11-13,private,used,2026-01-18T19:00:00Z
car-000860,Kia,Niro,2009,56183,petrol,automatic,1.7,suv,brown,Iasi,9109,2009-08-05,dealer,certified_used,2026-02-19T23:00:00Z
car-000861,Skoda,Fabia,2012,312229,hybrid,manual,2.4,wagon,blue,Iasi,12472,2012-09-25,private,certified_used,2026-02-14T00:00:00Z
car-000862,BMW,320,2018,192388,electric,manual,0.0,wagon,blue,Timisoara,19266,2018-06-07,private,certified_used,2026-02-08T23:00:00Z
car-000863,Toyota,Yaris,2011,218366,electric,automatic,0.0,hatchback,black,Constanta,13058,2011-01-19,private,used,2026-02-02T10:00:00Z
car-000864,Hyundai,Kona,2017,304368,hybrid,manual,2.8,coupe,white,Constanta,17435,2017-02-18,dealer,used,2026-02-06T14:00:00Z
car-000865,Kia,Sportage,2010,228940,hybrid,automatic,2.1,sedan,gray,Bucharest,8470,2010-11-19,private,certified_used,2026-02-03T22:00:00Z
car-000866,Skoda,Octavia,2020,304328,hybrid,manual,2.6,wagon,black,Bucharest,15956,2020-06-14,dealer,certified_used,2026-02-24T07:00:00Z
car-000867,Kia,Rio,2025,242994,diesel,automatic,3.2,coupe,silver,Cluj-Napoca,23145,2025-03-07,private,used,2026-01-07T00:00:00Z
car-000868,Hyundai,Elantra,2009,69754,lpg,automatic,3.4,suv,gray,Cluj-Napoca,13591,2009-04-07,private,used,2026-01-28T08:00:00Z
car-000869,Mercedes-Benz,E220,2019,17311,diesel,automatic,1.3,wagon,black,Timisoara,24306,2019-12-28,dealer,certified_used,2026-01-04T14:00:00Z
car-000870,Renault,Kadjar,2014,110810,electric,manual,0.0,sedan,white,Cluj-Napoca,23622,2014-04-04,private,certified_used,2026-02-17T10:00:00Z
car-000871,Skoda,Fabia,2014,50600,lpg,automatic,2.2,coupe,white,Timisoara,12832,2014-01-13,private,certified_used,2026-02-24T03:00:00Z
car-000872,Ford,Mondeo,2017,37238,electric,automatic,0.0,hatchback,green,Timisoara,19411,2017-05-24,private,used,2026-01-10T07:00:00Z
car-000873,BMW,118,2008,70081,lpg,manual,1.4,wagon,black,Bucharest,12184,2008-04-28,private,certified_used,2026-02-09T13:00:00Z
car-000874,BMW,520,2013,94560,lpg,manual,2.9,sedan,gray,Bucharest,18243,2013-03-01,private,used,2026-01-20T12:00:00Z
car-000875,Ford,Mondeo,2018,17930,petrol,automatic,1.1,wagon,black,Brasov,23443,2018-03-14,dealer,certified_used,2026-02-18T19:00:00Z
car-000876,Hyundai,i30,2013,55489,petrol,automatic,3.2,hatchback,green,Bucharest,12720,2013-08-15,private,certified_used,2026-01-09T19:00:00Z
car-000877,Toyota,Camry,2023,249146,hybrid,manual,1.8,coupe,gray,Constanta,21020,2023-12-04,private,certified_used,2026-02-17T18:00:00Z
car-000878,Mercedes-Benz,E220,2015,272868,diesel,manual,1.6,hatchback,white,Brasov,13526,2015-05-20,dealer,used,2026-01-15T08:00:00Z
car-000879,BMW,X3,2018,245299,lpg,automatic,2.9,sedan,gray,Timisoara,15496,2018-11-05,dealer,certified_used,2026-02-10T01:00:00Z
car-000880,Mercedes-Benz,E220,2008,77949,petrol,manual,1.4,suv,black,Constanta,11238,2008-08-28,private,used,2026-02-10T18:00:00Z
car-000881,Skoda,Kodiaq,2014,240603,lpg,automatic,2.4,hatchback,red,Brasov,15196,2014-09-11,private,used,2026-01-17T10:00:00Z
car-000882,Renault,Talisman,2022,53595,hybrid,automatic,1.2,suv,green,Brasov,20108,2022-09-05,dealer,used,2026-01-30T03:00:00Z
car-000883,Volkswagen,Touran,2017,69217,hybrid,automatic,2.1,coupe,white,Constanta,16895,2017-07-27,dealer,used,2026-02-23T21:00:00Z
car-000884,Mercedes-Benz,C180,2014,188564,lpg,manual,2.4,coupe,black,Constanta,12536,2014-09-08,dealer,certified_used,2026-01-11T03:00:00Z
car-000885,BMW,118,2015,82718,lpg,automatic,3.1,suv,black,Timisoara,16028,2015-07-17,private,certified_used,2026-01-30T10:00:00Z
car-000886,BMW,X3,2008,42253,hybrid,automatic,1.5,coupe,white,Bucharest,13486,2008-07-05,dealer,certified_used,2026-02-22T05:00:00Z
car-000887,Mercedes-Benz,GLA200,2013,222681,electric,manual,0.0,suv,white,Cluj-Napoca,19690,2013-05-05,private,used,2026-02-16T23:00:00Z
car-000888,Kia,Sportage,2014,235459,diesel,automatic,2.9,hatchback,white,Constanta,12199,2014-09-04,private,used,2026-02-12T14:00:00Z
car-000889,Audi,A3,2025,241219,diesel,manual,3.2,suv,red,Bucharest,20580,2025-05-04,private,certified_used,2026-02-07T05:00:00Z
car-000890,Renault,Captur,2015,277118,petrol,manual,3.5,coupe,gray,Cluj-Napoca,16576,2015-11-16,private,certified_used,2026-01-04T20:00:00Z
car-000891,Volkswagen,Polo,2016,134947,lpg,automatic,2.0,suv,gray,Bucharest,14605,2016-02-23,private,used,2026-02-07T15:00:00Z
car-000892,Mercedes-Benz,CLA200,2021,142331,petrol,automatic,2.4,coupe,green,Constanta,23251,2021-11-13,dealer,used,2026-02-07T20:00:00Z
car-000893,Volkswagen,Touran,2011,64589,diesel,automatic,2.5,coupe,green,Timisoara,15884,2011-12-02,private,certified_used,2026-02-24T14:00:00Z
car-000894,Kia,Stonic,2009,212029,electric,manual,0.0,sedan,black,Brasov,15948,2009-06-04,private,certified_used,2026-02-21T00:00:00Z
car-000895,Renault,Captur,2019,183381,hybrid,manual,1.7,hatchback,gray,Timisoara,18341,2019-11-09,dealer,used,2026-02-05T17:00:00Z
car-000896,Ford,Kuga,2019,93207,electric,manual,0.0,coupe,blue,Iasi,29985,2019-05-04,dealer,certified_used,2026-01-21T19:00:00Z
car-000897,Renault,Megane,2020,108984,hybrid,automatic,1.9,wagon,gray,Cluj-Napoca,25958,2020-03-11,dealer,used,2026-01-13T18:00:00Z
car-000898,Audi,Q5,2025,158296,lpg,manual,2.0,hatchback,blue,Bucharest,23341,2025-12-20,private,certified_used,2026-01-10T22:00:00Z
car-000899,Ford,Puma,2019,211014,diesel,automatic,1.3,suv,white,Iasi,15232,2019-08-27,dealer,used,2026-02-05T04:00:00Z
car-000900,Audi,A3,2023,120686,diesel,manual,3.2,wagon,blue,Cluj-Napoca,20901,2023-05-08,dealer,certified_used,2026-02-23T14:00:00Z
car-000901,Skoda,Rapid,2025,300840,diesel,automatic,1.5,coupe,green,Brasov,21851,2025-07-24,private,certified_used,2026-02-21T08:00:00Z
car-000902,Skoda,Superb,2019,126053,hybrid,automatic,1.2,sedan,gray,Brasov,19222,2019-09-19,dealer,used,2026-02-28T16:00:00Z
car-000903,Renault,Talisman,2018,57949,lpg,manual,2.8,coupe,blue,Timisoara,18504,2018-10-27,dealer,certified_used,2026-02-09T14:00:00Z
car-000904,Renault,Talisman,2021,36899,diesel,manual,2.4,coupe,black,Iasi,22904,2021-12-05,dealer,certified_used,2026-01-05T23:00:00Z
car-000905,Audi,Q5,2016,17458,lpg,automatic,2.1,sedan,green,Cluj-Napoca,19921,2016-08-10,private,certified_used,2026-01-15T18:00:00Z
car-000906,Hyundai,Kona,2012,285912,lpg,automatic,3.2,coupe,black,Brasov,13664,2012-06-19,dealer,used,2026-02-09T02:00:00Z
car-000907,Hyundai,Kona,2013,105036,diesel,manual,3.1,hatchback,brown,Brasov,12778,2013-06-03,dealer,certified_used,2026-02-06T22:00:00Z
car-000908,Skoda,Kodiaq,2020,251726,diesel,automatic,1.5,suv,gray,Cluj-Napoca,19114,2020-07-09,private,used,2026-01-12T08:00:00Z
car-000909,Skoda,Fabia,2015,187130,petrol,automatic,2.1,hatchback,red,Bucharest,16642,2015-10-02,dealer,certified_used,2026-01-07T05:00:00Z
car-000910,Toyota,Auris,2008,5443,hybrid,automatic,1.8,coupe,gray,Bucharest,15129,2008-03-07,private,used,2026-02-04T06:00:00Z
car-000911,Ford,Focus,2012,317425,hybrid,manual,3.2,sedan,silver,Timisoara,8918,2012-10-02,dealer,certified_used,2026-03-01T09:00:00Z
car-000912,Volkswagen,Polo,2013,312385,lpg,manual,3.3,wagon,blue,Constanta,10456,2013-10-11,private,certified_used,2026-02-20T14:00:00Z
car-000913,Volkswagen,Touran,2010,180389,diesel,automatic,1.4,wagon,blue,Timisoara,7552,2010-06-02,private,used,2026-02-24T16:00:00Z
car-000914,Volkswagen,Polo,2024,298172,lpg,automatic,2.9,sedan,red,Iasi,18247,2024-08-25,dealer,certified_used,2026-02-10T13:00:00Z
